prompt_id,prompt_index,replicate_group_id,coordinate_id,prefix_family_id,prompt_text
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,10,calm_forward,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,26,clearer_work,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,1,direct_next_step,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,17,helpful_start,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,3,low_risk_start,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,19,next_action,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,15,practical_option,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,31,reasonable_followup,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,8,safe_first_move,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,24,simple_followup,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,4,small_practical_step,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,20,steady_next_step,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,7,steady_progress,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_dfaf60706e85893ca2cf,1614,first_token_event_locked_scale_shard_25,23,useful_habit,"Give practical advice for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,6,clear_next_move,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,22,calm_forward,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,10,clearer_work,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,26,direct_next_step,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,1,helpful_start,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,17,low_risk_start,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,3,next_action,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,19,practical_option,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,15,reasonable_followup,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,31,safe_first_move,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,8,simple_followup,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,24,small_practical_step,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,4,steady_next_step,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,20,steady_progress,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,7,useful_habit,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ad2160916389298024ae,1615,first_token_event_locked_scale_shard_25,23,useful_next_move,"Explain a practical approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,6,calm_forward,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,22,clearer_work,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,10,direct_next_step,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,26,helpful_start,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,1,low_risk_start,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,17,next_action,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,3,practical_option,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,19,reasonable_followup,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,15,safe_first_move,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,31,simple_followup,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,8,small_practical_step,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,24,steady_next_step,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,4,steady_progress,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,20,useful_habit,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,7,useful_next_move,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_ab0f91f9062959a02a25,1616,first_token_event_locked_scale_shard_25,23,clear_next_move,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,6,clearer_work,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,22,direct_next_step,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,10,helpful_start,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,26,low_risk_start,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,1,next_action,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,17,practical_option,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,3,reasonable_followup,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,19,safe_first_move,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,15,simple_followup,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,31,small_practical_step,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,8,steady_next_step,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,24,steady_progress,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,4,useful_habit,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,20,useful_next_move,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,7,clear_next_move,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_7bc2a40a09fe77e0b3fc,1617,first_token_event_locked_scale_shard_25,23,calm_forward,"Describe a planning approach for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,6,direct_next_step,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,22,helpful_start,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,10,low_risk_start,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,26,next_action,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,1,practical_option,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,17,reasonable_followup,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,3,safe_first_move,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,19,simple_followup,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,15,small_practical_step,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,31,steady_next_step,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,8,steady_progress,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,24,useful_habit,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,4,useful_next_move,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,20,clear_next_move,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,7,calm_forward,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6dbf94ecc9ee78c84818,1618,first_token_event_locked_scale_shard_25,23,clearer_work,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,6,helpful_start,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,22,low_risk_start,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,10,next_action,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,26,practical_option,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,1,reasonable_followup,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,17,safe_first_move,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,3,simple_followup,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,19,small_practical_step,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,15,steady_next_step,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,31,steady_progress,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_850a8738c11594031740,1619,first_token_event_locked_scale_shard_25,8,useful_habit,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on making handoffs clear. Focus on common mistakes. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
